"country","local_id","global_id","type","day","month","year","participant_age","participant_gender","participant_occupation","participant_occ_detail","participant_education","participant_edu_length","participant_school_year","participant_nationality","hh_size","hh_age_1","hh_age_2","hh_age_3","hh_age_4","hh_age_5","hh_age_6","hh_age_7","hh_age_8","hh_age_9","hh_age_10","hh_age_11","hh_age_12","hh_age_13","hh_age_14","hh_age_15","hh_age_16","hh_age_17","hh_age_18","hh_age_19","hh_age_20","class_size","work_contacts","work_contacts_nr","child_care","child_care_detail","child_relationship","child_nationality","problems","diary_how","diary_missed_unsp","diary_missed_skin","diary_missed_noskin","diary_weight","dayofweek","weekday","holiday","cnt_count","household_id","survey_relationship","health_mobility","health_self_care","health_daily_activity","health_pain","health_fear","health_score","city_name_participant","city_zip_code","city_name","city_xcoord","city_ycoord","city_latitude","city_longitude","person_height","person_weight","residential_status","residential_status_other","residential_population","child_care_boolean","child_care_monday","child_care_tuesday","child_care_wednesday","child_care_thursday","child_care_friday","child_care_saturday","child_care_sunday","child_care_unknown","child_school","child_school_count","child_extracur_boyscout","child_extracur_sports_team","child_extracur_music_school","child_extracur_other","child_extracur_no","child_extracur_unknown","child_extracur_other_detail","occupation_detail_simid","elderly_at_work","occupation_public_health","occupation_public_health_function","severe_disease_self","severe_disease_family","severe_disease_caregiving","elderly_children","elderly_children_count","elderly_children_age","elderly_children_frequency","elderly_grandchildren","elderly_grandchildren_count","elderly_grandchildren_age","elderly_grandchildren_frequency","smoking","elderly_smoking","elderly_drinking_type","elderly_drinking_frequency","work_contacts_0_5","work_contacts_6_11","work_contacts_12_17","work_contacts_18_29","work_contacts_30_60","work_contacts_60plus","time_use_location_1","time_use_location_2","time_use_location_3","time_use_location_4","time_use_location_5","time_use_location_6","time_use_location_7","time_use_location_8","time_use_location_9","time_use_location_10","time_use_location_11","time_use_location_12","time_use_location_13","time_use_location_14","time_use_location_15","time_use_location_16","time_use_location_17","time_use_distance_1","time_use_distance_2","time_use_distance_3","time_use_distance_4","time_use_distance_5","time_use_distance_6","time_use_distance_7","time_use_distance_8","time_use_distance_9","time_use_distance_10","time_use_distance_11","time_use_distance_12","time_use_distance_13","time_use_distance_14","time_use_distance_15","time_use_distance_16","time_use_distance_17","uncommon_day","uncommon_day_reason","uncommon_day_other","contacts_unreported","public_transport_bus","public_transport_train","public_transport_other","hh_member_age_1","hh_member_age_2","hh_member_age_3","hh_member_age_4","hh_member_age_5","hh_member_age_6","hh_member_age_7","hh_member_age_8","hh_member_age_9","hh_member_age_10","hh_member_age_11","hh_member_age_12","hh_member_gender_1","hh_member_gender_2","hh_member_gender_3","hh_member_gender_4","hh_member_gender_5","hh_member_gender_6","hh_member_gender_7","hh_member_gender_8","hh_member_gender_9","hh_member_gender_10","hh_member_gender_11","hh_member_gender_12","hh_member_present_1","hh_member_present_2","hh_member_present_3","hh_member_present_4","hh_member_present_5","hh_member_present_6","hh_member_present_7","hh_member_present_8","hh_member_present_9","hh_member_present_10","hh_member_present_11","hh_member_present_12","animal_ownership","animal_touching","animal_ownership_cat","animal_ownership_dog","animal_ownership_horse","animal_ownership_chicken","animal_ownership_turkey","animal_ownership_sheep","animal_ownership_pigeon","animal_ownership_pig","animal_ownership_cow","animal_ownership_fish","animal_ownership_other","animal_touching_cat","animal_touching_dog","animal_touching_horse","animal_touching_chicken","animal_touching_turkey","animal_touching_sheep","animal_touching_pigeon","animal_touching_pig","animal_touching_cow","animal_touching_fish","animal_touching_other","hh_parental_type","problem_flag","individual_survey"
"BE",4806027,19224108,1,28,10,2010,27,"M",1,NA,6,NA,NA,"BE",3,27,60,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",15,NA,NA,NA,"BE",NA,NA,2,NA,NA,NA,4,"Y","N",18,4806027,NA,1,1,1,1,2,70,"desselgem (waregem)",8792,"Desselgem",78290,175590,50.8868997,3.3494059,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,"N",NA,"N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"N","N","N","Y","Y","N",4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,2,3,3,3,3,3,3,3,3,2,2,2,1,1,1,1,1,"N",NA,NA,2,"N","N",NA,27,60,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M","M","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y","Y","N","N","N","N","N","N","N","N","N",NA,"Y","N","N","N","N","N","N","N","N","N",NA,2,0,TRUE
"BE",4816847,19267388,1,25,10,2010,52,"F",1,NA,3,NA,NA,"BE",2,52,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",10,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,1,"Y","N",18,4816847,NA,1,1,1,1,1,69,"heist o/d berg",2220,"Heist-op-den-Berg",175175,196213,51.0633847,4.7210601,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,"N",NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,"N","N","N","N","Y","N",1,1,4,4,4,4,4,4,4,4,1,1,8,8,7,9,9,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,5,5,"Y",6,NA,1,"N","N",NA,52,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y","Y","N","N","N","N","N","N","N","N","N",NA,"Y","N","N","N","N","N","N","N","N","N",NA,2,0,TRUE
"BE",4817465,19269860,1,23,10,2010,52,"M",1,NA,3,NA,NA,"BE",2,52,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,6,"N","N",14,4817465,NA,1,1,1,1,1,90,"zonhoven",3520,"Zonhoven",220049,187284,50.98707,5.36716,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,"Y","verzorgende","N","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,7,7,1,1,7,7,7,7,1,1,1,1,1,1,1,1,1,3,3,1,1,2,2,2,2,1,"N",NA,NA,1,"N","N",NA,52,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,TRUE
"BE",4833090,19332360,1,5,11,2010,32,"M",1,NA,6,NA,NA,"BE",4,1,3,32,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,5,"Y","Y",12,4833090,NA,1,1,1,1,1,95,"Kachtem",8870,"Izegem",68800,179493,50.9180785,3.2132192,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,"N",NA,"N","Y","N",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,5,1,1,1,1,1,1,7,7,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,"Y",4,NA,1,"N","N",NA,1,3,32,33,NA,NA,NA,NA,NA,NA,NA,NA,"M","M","M","F",NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y","Y","N",NA,NA,NA,NA,NA,NA,NA,NA,"N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,TRUE
"BE",4836233,19344932,1,3,10,2010,19,"F",5,NA,3,NA,NA,"BE",4,49,49,23,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",6,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,3,"Y","N",10,4836233,NA,1,1,1,1,1,90,"kessel-lo",3010,"Kessel-Lo",175890,175770,50.88514,4.73571,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,"N",NA,"N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,"N","N","N","Y","N","N",1,3,3,3,3,5,5,7,7,7,1,1,1,7,1,1,1,1,3,3,3,3,3,3,2,2,2,1,1,1,1,1,1,1,"N",NA,NA,1,"N","Y",NA,49,49,23,19,NA,NA,NA,NA,NA,NA,NA,NA,"M","F","M","F",NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y","Y","Y","Y","N","N","N","N","N","N","N",NA,"Y","Y","N","N","N","N","N","N","N","N",NA,3,0,TRUE
"BE",4838694,19354776,1,8,11,2010,42,"F",1,NA,5,NA,NA,"BE",5,11,14,15,42,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",33,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,1,"Y","N",42,4838694,NA,1,1,1,1,1,70,"kinrooi",3640,"Kinrooi",248308,204772,51.14552,5.74113,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,"Y",NA,"N","Y","N",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,"N","N","N","N","Y","N",1,4,4,4,4,4,7,4,4,4,4,4,5,4,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,3,1,1,1,"N",NA,NA,1,"N","N",NA,11,14,15,42,44,NA,NA,NA,NA,NA,NA,NA,"F","F","M","F","M",NA,NA,NA,NA,NA,NA,NA,"Y","Y","Y","Y","Y",NA,NA,NA,NA,NA,NA,NA,"Y","Y","Y","N","N","N","N","N","N","N","N","N",NA,"Y","N","N","N","N","N","N","N","N","N","spin",2,0,TRUE
"BE",4840251,19361004,3,9,11,2010,3,"M",5,NA,5,NA,NA,"BE",3,6,3,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,"Y",3,NA,"BE",NA,NA,4,NA,NA,NA,2,"Y","N",21,4840251,NA,1,1,1,1,1,100,"sint gillis dendermonde",9200,"Dendermonde",131069,191234,51.0254867,4.1019931,NA,NA,NA," ",NA,"Y","Y","Y","Y","Y","Y","N","N","N",1,20,"N","N","N","N","Y","N",NA,NA,NA,NA,NA,"N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"N",NA,NA,4,"N","N",NA,6,3,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F","M","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,TRUE
"BE",4843541,19374164,1,8,11,2010,39,"F",1,NA,5,NA,NA,"BE",3,9,39,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE",NA,NA,2,NA,NA,NA,1,"Y","N",10,4843541,NA,1,1,1,1,1,90,"temse",9140,"Temse",139171,201626,51.12955,4.21275,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,"N",NA,"N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,"N",NA,NA,2,"Y","N",NA,9,39,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M","F","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,TRUE
"BE",4845825,19383300,1,15,11,2010,18,"F",5,NA,1,NA,NA,"BE",2,42,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",20,NA,NA,NA,"BE",NA,NA,3,NA,NA,NA,1,"Y","N",10,4845825,NA,1,1,1,1,1,NA,"bazel",9150,"Kruibeke",146129,206726,51.1706378,4.3123069,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,"Y","verzorgende","N","Y","N",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,"N","N","Y","Y","Y","N",1,3,3,3,3,7,3,3,3,5,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,"N",NA,NA,3,"Y","N",NA,42,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y","N","Y","N","N","N","N","N","N","N","N",NA,"N","Y","N","N","N","N","N","N","N","N",NA,1,0,TRUE
"BE",4846378,19385512,1,26,10,2010,42,"M",1,NA,3,NA,NA,"BE",3,10,42,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,2,"Y","N",9,4846378,NA,1,1,1,1,1,90,"wuustwezel",2990,"Wuustwezel",166032,231388,51.389404,4.5912302,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,"N",NA,"N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,2,1,1,1,1,1,1,"N",NA,NA,1,"N","N",NA,10,42,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M","F","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y","Y","Y","N","Y","N","N","N","N","N","Y",NA,"N","Y","N","N","N","N","N","N","N","N",NA,2,0,TRUE
"BE",4857793,19431172,3,5,12,2010,10,"M",5,NA,3,NA,NA,"BE",3,40,39,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,"Y",4,NA,"BE",NA,NA,NA,NA,NA,NA,0,"N","N",16,4857793,NA,1,1,1,1,1,90,"Aalst",9320,"Aalst",126845,181003,50.9278106,4.0147958,NA,NA,NA," ",NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,2,23,"N","Y","N","N","N","N",NA,NA,NA,NA,NA,"N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,"N",NA,NA,5,"N","N",NA,40,39,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M","F","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Y","N","N","N","N","N","N","N","N",NA,2,0,TRUE
"BE",4864945,19459780,1,4,12,2010,24,"M",1,NA,5,NA,NA,"BE",2,52,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",40,NA,NA,NA,"BE",NA,NA,2,NA,NA,NA,6,"N","N",55,4864945,NA,1,1,1,1,1,80,"kortrijk",8500,"Kortrijk",72217,169211,50.8194894,3.2577076,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,"N",NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,"N","N","N","N","Y","N",4,1,1,1,1,1,1,1,1,1,8,8,1,1,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Y",6,NA,2,"Y","N",NA,52,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,TRUE
"BE",4871943,19487772,1,6,11,2010,66,"M",2,NA,6,NA,NA,"BE",2,64,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,6,"N","Y",7,4871943,4,1,1,1,1,1,90,"Tienen",3300,"Tienen",190093,166450,50.81057,4.93622,NA,NA,"at_home"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"N","N",NA,"N","N","N","Y",2,40,3,"Y",4,8,3,NA,3,1,2,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"N",NA,NA,1,"N","N",NA,64,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","N","N","N","N","Y","N","N","N","N","N","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,TRUE
"BE",4879585,19518340,1,8,11,2010,45,"F",1,NA,4,NA,NA,"BE",2,45,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE",NA,NA,2,NA,NA,NA,1,"Y","N",9,4879585,NA,1,1,1,1,1,80,"asse",1730,"Asse",138172,177781,50.9054755,4.2048959,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,"N",NA,"Y","Y","N",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,4,4,4,4,4,4,4,4,5,8,8,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,"N",NA,NA,2,"Y","Y",NA,45,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y","N","N","N","N","N","N","N","N","Y","N",NA,"N","N","N","N","N","N","N","N","Y","N",NA,1,0,TRUE
"BE",4894218,19576872,1,22,12,2010,31,"F",1,NA,6,NA,NA,"BE",2,31,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE","N",NA,2,NA,NA,NA,3,"Y","N",13,4894218,NA,1,1,1,1,1,90,"sint niklaas",9100,"Sint-Niklaas",133955,206104,51.1559033,4.1544255,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,"N",NA,"N","Y","N",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,"N",NA,NA,2,"N","N",NA,31,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y","Y","N","N","N","N","N","N","N","N","N",NA,"Y","N","N","N","N","N","N","N","N","N",NA,1,0,TRUE
"BE",4907408,19629632,1,15,11,2010,30,"M",1,NA,5,NA,NA,"BE",3,30,62,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE","N",NA,3,NA,NA,NA,1,"Y","N",25,4907408,NA,1,1,1,1,1,75,"nederhasselt",9400,"Ninove",125257,169193,50.8336435,4.018803,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,"Y","di?tist","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,4,4,4,4,4,5,5,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,"N",NA,NA,3,"Y","Y",NA,30,62,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M","M","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,TRUE
"BE",4911026,19644104,1,12,11,2010,27,"M",1,NA,3,NA,NA,"BE",4,27,27,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,5,"Y","N",7,4911026,NA,1,1,1,1,1,83," ",8520,"Kuurne",73768,171626,50.85397,3.287,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,"N",NA,"N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,5,8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,"Y",4,NA,1,"N","N",NA,27,27,2,0,NA,NA,NA,NA,NA,NA,NA,NA,"M","F","M","F",NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y","N","Y","N","N","N","N","N","N","N","N",NA,"N","Y","N","N","N","N","N","N","N","N",NA,2,0,TRUE
"BE",4913890,19655560,1,7,11,2010,42,"M",1,NA,3,NA,NA,"BE",3,63,62,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",10,NA,NA,NA,"BE",NA,NA,2,NA,NA,NA,0,"N","Y",14,4913890,NA,1,2,2,2,2,65,"Berg",1910,"Kampenhout",162749,181169,50.9338827,4.5605498,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,"N",NA,"Y","N","N",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,"N","N","N","N","Y","N",1,1,7,1,1,1,1,7,7,7,7,1,7,7,7,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,1,1,"N",NA,NA,2,"N","N",NA,63,62,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F","M","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","N","N","N","N","N","N","N","N","N","N","N","kanarie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,TRUE
"BE",4915783,19663132,1,1,12,2010,72,"F",3,NA,4,NA,NA,"BE",2,63,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BE",NA,NA,1,NA,NA,NA,3,"Y","N",1,4915783,4,1,1,1,1,2,76,"Hove",2540,"Hove",157403,204012,51.1539722,4.4711513,NA,NA,"at_home"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"N","N",NA,"N","Y","Y","Y",2,44,5,"Y",2,20,5,NA,4,6,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,"N",NA,NA,1,"N","N",NA,63,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,TRUE
"BE",4931520,19726080,1,4,11,2010,24,"F",1,NA,2,NA,NA,"BE",2,24,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,"BE","N",NA,1,NA,NA,NA,4,"Y","Y",14,4931520,NA,1,1,1,2,1,90,"zottegem",9620,"Zottegem",110730,173423,50.8695474,3.8107094,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,"Y",NA,"N","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,5,4,4,4,4,4,4,4,5,5,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,1,"N",NA,NA,1,"N","N",NA,24,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y","N","Y","N","N","N","N","N","N","N","N",NA,"N","Y","N","N","N","N","N","N","N","N",NA,2,0,TRUE
